User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
18603430,0,24,207,104,12,86,39.9,38
10978692,1,43,143,50,5,80,39.1,19
18772197,0,24,193,92,28,110,41,184
13917362,1,45,151,48,28,111,40.7,200
19781282,1,61,166,66,28,106,41,186
13595815,0,35,202,97,24,103,40.8,147
18444223,1,32,167,68,13,96,40,65
13741081,0,75,182,82,17,96,40.2,114
18380093,1,58,159,58,20,101,40.7,123
16990304,0,27,179,75,20,101,41,100
13157644,1,42,179,72,7,96,39.4,36
14544067,0,69,188,85,14,106,40,112
16469077,1,28,162,67,26,109,40.8,165
13023243,1,79,160,60,28,108,40.9,203
11581936,1,58,127,40,29,102,40.8,189
12593855,0,24,190,83,2,73,38.2,2
16893174,1,66,186,81,10,87,39.7,45
14126576,0,38,183,83,8,81,40,21
12429356,1,50,152,55,30,114,41,223
14482842,1,23,159,54,25,107,40.6,156
10621672,0,30,198,103,19,100,40.1,106
17029241,0,55,183,83,4,92,38.7,21
10217836,0,24,182,85,10,95,40,41
18002022,1,34,176,75,23,99,41.1,121
14105345,1,50,171,65,13,89,40.3,60
13307079,1,66,149,55,25,99,40.2,153
15708540,0,29,184,89,14,95,40.1,63
17784624,0,28,183,90,12,88,39.9,41
17545969,0,69,193,90,29,121,41.1,300
12472207,0,50,179,78,5,92,39.3,24
10140158,0,68,173,77,12,91,39.8,66
11219153,0,48,177,82,30,99,40.5,175
18602860,1,70,170,66,15,100,40.3,92
15580693,0,26,185,90,25,110,41.1,165
11903371,0,42,188,93,10,88,39.7,41
18546421,1,75,173,69,15,92,40,80
18999907,0,32,183,91,5,91,39,20
12612104,1,70,160,61,5,84,39,23
12158105,0,76,170,81,5,82,38.9,23
17211799,0,41,194,96,16,94,40.3,81
18860787,0,32,177,79,4,94,38.7,17
16904485,0,79,169,78,8,93,39.5,51
17527579,1,54,161,59,4,83,38.8,17
18953356,0,50,195,100,29,105,40.8,210
14439550,1,35,157,61,7,88,39.7,30
13138973,0,27,187,89,2,82,39,5
18699263,0,65,179,77,8,92,39.5,44
14862083,1,51,174,74,24,102,40.4,142
19680861,1,25,163,62,4,81,39,13
13545361,0,39,173,72,21,99,40.4,109
14421260,0,42,197,97,12,95,40,63
18134661,1,23,169,67,7,81,39.5,23
15397869,1,69,147,49,11,102,39.8,72
14899623,1,27,185,81,3,94,38.6,14
10142566,1,33,152,51,27,105,41.1,168
12402883,0,64,164,70,25,105,40.2,182
10384105,1,25,160,60,19,100,40.1,103
10555485,0,66,185,97,9,88,39.7,48
16853970,1,66,185,86,17,92,40.3,84
12282015,1,40,178,73,8,88,39.7,34
15812603,1,39,144,47,20,101,40.1,119
15665931,1,56,167,67,3,85,38.9,13
16691594,1,22,161,61,27,106,40.8,162
16413230,1,21,172,63,9,91,39.7,39
13331407,1,20,166,66,12,92,39.8,53
18923068,1,46,162,58,24,106,40.4,155
19936530,1,58,162,61,21,107,40.2,142
14341087,0,62,178,78,17,101,40.1,114
18543333,0,37,177,77,21,98,40.4,106
16969674,0,20,182,90,20,100,40.6,96
12756164,0,27,172,75,3,92,38.6,11
16979438,1,25,173,66,8,79,39.6,25
12257295,1,21,185,77,12,92,40.1,51
19876973,1,37,161,57,10,86,39.8,42
12076075,1,55,159,59,7,86,39.1,31
11712467,1,61,186,90,14,88,40,61
13426579,0,35,196,88,7,88,39.6,26
16239280,1,48,185,82,2,84,38.4,8
11364515,1,59,156,57,21,102,40.6,132
17968573,1,70,166,66,11,89,39.9,55
13045372,1,24,171,65,25,107,40.9,152
10392877,1,24,173,71,30,110,40.8,190
14469765,1,54,161,62,8,82,39.8,32
11163560,0,55,196,95,4,91,39,21
19872182,1,74,148,50,24,102,40.9,160
12306781,1,23,181,74,9,91,39.6,38
19115156,0,43,182,83,6,91,39.4,27
19680358,1,31,163,62,25,114,40.7,175
16522774,0,45,179,85,11,88,40.2,45
13719217,0,60,194,94,2,72,38.7,5
18640109,1,77,182,84,4,88,38.7,19
17242914,1,43,174,71,27,118,40.6,203
18122138,1,24,145,51,24,101,40.3,135
18842185,0,56,169,75,21,95,40.6,115
11236706,0,38,181,82,21,103,40.5,125
16487643,0,34,184,85,18,105,40.2,111
13409923,0,24,161,62,11,90,39.9,32
19033207,1,67,167,65,22,104,40.6,144
15148209,1,44,151,52,2,79,38.1,7
15103183,0,27,189,95,15,91,40,59
19808698,0,56,188,89,15,97,39.9,91
10756571,1,39,156,62,29,94,41,145
12996106,1,44,176,70,4,89,38.7,18
13038144,0,41,201,108,18,95,40.4,98
11259510,1,78,156,56,24,96,40.7,144
14327165,1,57,166,67,2,83,38.5,8
12047880,0,24,192,93,20,97,40.6,92
11909827,0,78,188,96,11,82,40,55
12775148,0,31,181,78,17,102,40.4,92
10439964,1,70,154,57,24,108,40.5,171
14572505,1,35,171,71,29,108,41,183
19137916,0,63,176,78,10,97,39.8,62
16973865,0,52,197,100,26,96,40.5,155
15707270,1,34,152,47,3,79,38.2,11
19265312,0,38,186,82,17,95,40.1,81
16542676,0,50,189,93,3,86,38.8,13
16017569,1,20,166,61,10,99,39.6,52
19360326,1,27,156,56,25,110,40.7,165
12451704,0,64,184,88,27,109,41.1,223
14476148,1,34,147,52,19,92,40.4,92
19221309,1,49,173,68,19,104,40.2,117
14579051,0,25,196,94,11,85,39.6,32
13004444,1,46,167,62,28,102,40.5,168
15786512,0,36,197,108,5,85,39.1,19
16684937,1,31,161,63,8,82,39.5,29
14875578,0,22,187,89,16,96,40.1,69
17749229,0,22,172,73,25,100,40.5,114
11438547,0,67,180,83,22,101,40.8,156
13275393,0,50,180,79,22,103,40.4,143
18740257,0,55,188,91,7,82,39.6,27
14459835,1,78,164,66,27,111,40.8,201
16917034,0,20,191,89,8,87,39.3,23
12560809,0,68,184,90,26,113,40.9,236
19376847,0,22,172,75,25,106,40.8,137
19600537,0,60,195,100,15,101,40.4,107
16701146,0,54,166,73,17,100,40.2,104
12334750,0,56,181,82,20,102,40.2,134
15647186,0,21,184,81,23,94,40.4,87
16608280,0,30,175,74,27,111,40.9,179
10265844,1,53,179,76,30,114,40.7,216
14428832,0,34,189,89,30,114,40.8,227
12920849,0,61,160,66,18,107,40.3,132
11404132,1,28,164,60,19,103,40.3,110
10498347,0,58,195,93,18,89,40.3,91
10708209,1,62,181,80,22,108,40.8,147
16024339,0,59,189,95,22,110,40.5,183
17218347,1,26,165,62,20,102,40.4,113
18436863,0,47,197,106,23,96,40.8,135
12055453,1,41,170,65,21,96,40.5,110
13545843,0,32,192,91,1,88,37.6,4
18011309,1,51,164,66,19,100,40.2,110
15910542,1,43,162,59,9,90,39.7,42
11286454,0,53,193,94,23,101,40.8,153
19143835,1,34,167,64,10,99,39.6,54
10496969,1,38,176,73,8,83,39.7,29
12656393,1,30,171,71,8,75,39.6,22
10300011,1,30,165,61,4,90,38.8,18
14025181,0,65,188,90,18,103,40.3,134
13847918,0,28,183,83,10,93,39.7,40
17478690,0,33,170,70,30,116,41,223
18460190,1,61,154,57,16,102,40.1,101
13920685,0,28,191,93,16,96,40.1,75
19352117,1,24,174,72,2,77,37.9,6
18345978,1,55,162,64,28,111,40.7,198
16998689,1,22,168,61,6,85,39.3,23
10129910,0,42,179,81,8,82,39.7,24
17057418,1,20,160,63,18,106,40.4,107
17806735,0,34,179,82,7,80,39.6,16
19274240,0,35,172,79,25,103,41.3,144
19593680,0,41,185,86,18,96,40.5,93
12638658,1,28,154,60,25,102,40.7,142
17209778,1,46,154,55,16,90,40.5,77
14238440,0,28,170,72,10,91,39.7,35
16757857,1,30,176,72,17,104,40.2,98
14380972,1,79,164,66,18,96,40.1,106
11086377,1,35,174,67,25,105,40.6,151
12001492,0,27,185,79,18,94,40,72
13835087,0,66,178,82,6,87,39.5,29
12868521,1,33,173,72,17,98,40.3,88
11409013,1,69,170,71,11,91,40.2,56
15575506,1,22,172,67,14,91,40.7,60
18516735,0,21,193,89,14,96,39.7,59
17116435,1,75,158,60,16,101,40.3,103
10705266,0,56,158,64,27,109,40.6,198
14827977,1,29,180,71,30,115,41,209
16692718,0,74,186,93,9,85,39.6,47
16590422,0,25,197,99,13,91,40.1,51
19484612,0,45,176,76,17,97,40.3,90
10489424,1,56,152,54,14,94,39.9,76
19422296,0,21,205,102,8,87,39.3,25
11677405,0,28,211,116,19,105,40.2,124
18835413,0,31,189,93,5,82,39.1,13
14952872,1,29,160,56,28,113,40.6,194
12322337,0,63,186,92,8,90,39.7,43
12258489,1,31,171,72,15,93,40.1,69
17082791,0,22,177,74,25,108,40.8,144
15449322,1,59,160,64,13,98,40.4,75
10274403,0,76,193,101,14,99,40.2,106
14651675,0,69,181,85,13,93,40.4,78
19666887,1,59,148,45,26,110,40.7,190
15126338,0,32,188,87,7,87,39.3,24
17313878,0,34,173,73,18,108,40.4,114
16253260,0,20,180,79,25,106,40.4,137
16481621,1,20,165,58,1,83,37.8,4
18615172,0,61,209,117,28,110,40.7,249
11533428,1,45,140,50,10,87,39.8,45
14528827,0,32,204,104,8,94,39.4,38
19164799,0,37,191,85,23,101,40.3,131
14221607,0,23,195,93,5,85,38.8,14
12610747,0,41,195,100,30,107,40.8,213
18495187,1,61,177,77,16,91,40.1,78
13098248,0,55,183,83,6,84,39.2,24
16984579,1,30,162,61,20,102,40.5,114
16309327,1,41,173,68,12,91,40.1,56
19180622,1,44,146,49,27,100,40.7,160
15707692,0,63,179,87,18,107,40.7,142
10173035,1,39,167,63,25,107,40.9,160
17976884,1,39,155,50,26,108,40.6,173
13052693,0,35,201,101,26,106,41,174
15936301,0,23,195,91,5,94,39.3,20
15181343,0,26,184,83,23,107,40.5,138
11584595,0,65,176,88,30,110,40.4,254
10121024,0,56,184,85,26,107,40.9,195
19235693,0,26,184,83,1,86,37.8,3
13825848,0,37,186,85,7,89,39.3,27
11126268,0,61,180,89,25,110,40.8,207
10945597,0,39,182,87,11,85,39.9,37
14228803,1,53,160,64,27,103,41,167
18580687,0,39,187,93,5,82,39.1,15
15920882,1,37,172,70,16,96,40.2,81
17321883,0,20,176,79,26,103,40.8,131
17543383,0,54,166,67,2,76,38.6,5
10883261,1,39,162,60,27,109,40.9,179
18065747,1,20,160,60,22,100,40.5,118
15073838,0,27,174,82,11,90,39.6,38
18609449,1,38,156,61,23,100,40.4,130
14454504,0,58,162,63,9,88,39.4,38
11735293,0,63,187,94,5,94,39.2,30
16734316,1,22,149,49,16,93,40.2,76
12777318,0,26,185,87,12,90,40,42
13992094,0,41,178,81,13,87,40,48
17345083,1,26,176,69,28,108,40.8,173
16326741,0,31,170,67,5,90,39.1,17
12553617,1,65,159,64,25,98,40.7,147
10253739,1,20,177,66,8,83,39.7,28
18250249,1,37,171,70,19,98,40.6,101
14661173,1,23,172,71,17,94,40.6,78
18963715,1,29,178,73,12,92,40.2,54
19393203,1,40,176,74,7,92,39.7,33
10301101,1,24,176,70,21,97,40.3,104
16347757,1,65,168,62,4,84,39.1,18
19094509,1,39,173,72,25,104,40.4,149
18328637,0,26,177,76,24,100,40.7,115
10957774,1,67,157,54,5,81,39.2,21
12974511,0,35,191,92,15,90,40,61
13518030,1,63,156,56,11,90,39.9,56
15688386,0,23,182,76,27,107,40.5,154
12862953,0,65,172,74,9,92,40,49
19800858,1,44,162,60,5,88,38.9,22
14242763,1,25,156,59,6,89,39.2,26
16699376,0,67,167,70,29,109,41.2,232
12770734,0,68,158,67,26,113,40.9,223
15114078,1,24,161,61,12,104,40.2,70
13995058,0,21,187,90,29,111,40.5,189
10780473,1,28,165,65,10,91,39.7,45
17888673,0,22,165,64,17,97,40.1,66
19197010,0,38,186,91,9,90,40,38
10441175,0,23,197,97,30,106,41.1,181
13080839,0,38,180,81,20,95,40.5,95
14418171,0,62,195,95,13,95,40.2,81
11996750,1,40,168,65,8,88,39.5,35
18829206,1,39,166,63,17,102,40.2,99
15143484,0,32,169,77,27,99,41.2,134
18042850,1,31,173,73,3,81,38.4,10
13741110,1,64,173,75,23,96,40.8,126
12230460,1,29,156,54,28,102,40.8,162
17583603,1,66,160,58,18,96,40.1,104
13754858,0,34,201,107,2,95,38.2,10
17198606,0,21,182,84,10,99,39.7,46
16378365,1,21,179,71,24,104,40.7,135
17512301,1,38,160,60,12,99,40.3,67
11604337,0,22,205,107,4,90,38.6,15
17023365,0,37,193,96,28,104,40.9,178
17674604,1,43,159,59,4,85,39,17
14827879,1,27,158,58,3,80,38.7,10
16885161,0,47,202,100,14,105,39.8,99
16447213,1,59,174,74,15,94,40.3,78
14857340,0,65,176,76,15,93,40.3,84
18063957,0,55,194,96,19,94,40.7,109
10986664,1,60,172,65,28,103,40.6,176
14767639,1,77,161,65,11,89,39.9,56
14700383,0,78,195,105,10,96,40.1,73
10251049,0,21,169,69,21,107,40.9,115
12940289,1,54,157,56,5,86,39.2,23
11505250,0,40,187,85,17,100,40.1,96
14512161,0,21,193,97,27,107,40.4,164
17302103,0,45,186,92,4,75,39,9
15687185,0,33,172,78,24,107,40.6,150
18091893,1,31,145,47,3,80,38.4,11
17231013,0,39,181,80,12,93,39.7,54
14280623,0,26,154,57,6,96,39.3,23
18719613,0,62,182,84,21,106,40.5,160
17627561,0,77,174,82,23,94,40.7,149
17001843,0,22,188,87,9,86,39.9,25
15120684,1,21,172,65,4,79,38.8,12
14081183,0,38,206,105,26,114,40.7,211
17740205,0,52,186,92,3,85,38.7,12
13582274,0,43,197,94,18,93,40.4,89
15413735,0,36,149,58,6,93,39.2,23
14107597,0,23,183,81,10,89,39.9,31
18900882,1,59,177,73,13,104,39.9,82
17967237,1,31,156,51,7,86,39.6,29
12522778,1,61,153,62,15,89,40.3,73
19608919,0,67,183,84,29,105,41,224
10328565,0,54,181,85,9,85,39.7,37
19167502,1,72,149,53,18,96,40,107
11236698,0,70,200,101,14,92,39.9,88
19071934,0,25,195,91,16,96,39.7,72
17664310,1,77,165,63,27,101,40.9,173
17179376,1,45,163,58,18,107,40.4,118
15096517,1,42,164,63,4,88,38.6,18
16711455,0,56,184,83,6,94,38.8,33
18019170,1,58,163,66,24,103,40.7,150
13979257,1,25,158,57,13,92,39.8,60
19339030,1,38,170,69,6,79,39.2,20
15772709,0,55,176,83,9,81,39.7,31
15824904,0,33,170,70,21,101,40.5,108
13063321,0,21,185,83,10,98,39.7,44
13395771,0,62,184,83,22,103,40.5,157
13902682,1,37,153,56,12,90,39.9,56
14730936,1,54,188,78,5,82,38.9,19
10598982,1,24,163,59,8,90,39.6,35
10258184,1,55,153,56,9,90,39.7,45
11644663,1,47,164,60,5,86,39.1,22
16575108,1,24,157,51,9,89,39.8,39
15659087,0,34,192,94,2,81,38,5
13004533,1,62,162,60,10,95,39.7,56
14679867,1,49,147,47,26,109,41.1,182
18151115,1,49,157,63,22,100,40.9,128
12097772,1,56,143,48,10,98,39.7,59
17526888,1,54,159,58,6,90,39,29
13998079,1,25,167,63,15,90,40.2,65
11132230,1,26,153,54,7,94,39.4,34
10713082,0,29,168,73,14,93,40.3,54
13834859,1,20,166,60,3,77,38.4,9
17477715,1,22,176,66,12,89,40.3,49
19468940,1,27,171,65,12,100,40.3,65
16533004,0,27,192,91,8,88,39.4,27
11004182,1,24,169,65,13,93,39.9,60
10508035,0,30,194,88,4,80,38.7,9
12912544,0,34,190,88,12,97,40.2,60
12820479,0,39,192,91,18,92,40.5,82
18839060,0,64,184,85,3,84,38.6,13
13592901,1,76,170,68,27,114,40.9,208
12876082,0,22,185,88,12,94,40.2,48
13437669,1,38,182,71,3,78,38.8,9
11509955,1,40,153,51,17,101,40.3,101
11144418,1,67,171,72,11,88,39.9,52
10531383,0,26,196,96,3,84,38.5,8
11952252,1,33,166,63,27,108,40.7,172
12614954,1,58,152,53,28,99,41.3,168
15613656,0,50,182,88,22,107,40.5,160
13315759,0,62,191,96,6,84,39.6,27
10065831,0,36,174,78,13,92,40.1,54
13912992,1,33,145,49,13,95,40.3,67
15460172,0,54,180,77,25,105,41,173
16490579,0,72,211,121,27,108,40.7,248
17723226,1,41,153,60,2,84,38.6,8
14275480,1,66,165,71,13,92,40,67
17977305,1,65,183,83,27,112,40.8,192
17280556,1,38,168,61,22,104,40.7,134
10572763,1,48,164,62,20,95,40.5,106
19207712,1,39,171,67,19,105,40.5,116
19283892,1,52,149,53,3,73,38.3,9
15054705,0,32,166,72,2,82,38.4,5
13464108,1,22,169,64,11,85,40.1,41
10659471,0,55,181,87,15,89,40.3,72
12855636,1,30,173,72,9,95,39.7,43
16287991,1,74,168,66,4,79,38.9,16
19987869,1,27,162,56,25,115,40.6,178
17701144,0,37,184,86,11,91,39.5,46
17878231,0,22,192,96,20,100,40.7,101
16161839,0,57,183,89,14,95,40.2,82
10290474,0,32,189,94,7,83,39.2,20
11494472,0,24,194,95,7,84,39.4,19
11236270,0,38,173,80,4,86,38.9,13
19677169,1,22,170,64,13,99,40.3,68
10806105,0,28,197,96,4,87,38.6,13
17414076,0,44,186,92,7,96,39.8,38
17929740,0,21,167,74,8,85,39.7,18
10439736,0,42,174,74,3,82,38.3,8
15201360,0,48,184,86,11,95,39.9,59
12369382,1,36,159,60,10,90,39.7,46
19999086,1,31,170,69,9,93,39.8,42
16889474,0,44,198,97,29,109,40.7,217
14142729,1,59,161,57,15,90,40.4,75
10626203,1,54,165,66,12,86,40.1,52
11234937,0,22,176,78,11,91,39.7,36
14841795,0,22,192,99,19,99,40.5,94
13439821,1,64,169,64,11,94,39.9,60
19714848,1,33,166,61,29,107,40.5,183
19874426,0,70,194,95,2,76,38.6,7
15211896,1,30,158,56,30,117,40.6,222
14810295,1,79,170,68,30,111,41.2,224
11338815,1,78,161,63,26,100,40.4,165
12500305,0,32,183,83,5,87,39.7,16
17787316,1,64,170,69,22,100,40.4,132
13413557,1,74,156,59,20,104,40.6,135
17011243,0,52,187,84,24,112,40.4,193
10261696,0,47,184,87,16,96,40.3,87
10518154,0,32,202,108,18,97,40.3,96
13137627,0,37,193,96,11,93,40.2,52
15949814,1,58,162,60,21,106,40.8,140
11831290,1,24,156,58,8,85,39.6,31
16306241,0,24,184,78,21,95,40.5,84
18146889,1,31,155,56,5,83,39.4,19
15482212,0,30,194,97,16,97,40.2,80
18341246,1,72,156,57,10,98,39.7,61
15206307,0,43,187,88,8,95,40,41
18234025,0,78,175,84,20,109,40.3,177
17118645,1,65,160,60,25,112,40.6,186
13894534,1,27,163,64,19,105,40.4,113
11497178,1,40,172,71,26,105,40.9,158
19658957,0,30,182,81,12,91,39.6,45
13131421,0,50,189,96,14,93,39.9,75
16768990,1,25,167,64,20,100,40.4,108
16109501,0,35,186,81,26,105,41,159
17581295,0,62,202,104,27,102,40.8,201
17602676,1,74,162,69,8,97,39.7,47
10891281,1,53,160,60,16,97,40.3,90
18805389,1,50,174,65,18,100,40.1,104
10182922,1,24,166,64,2,84,38.4,7
14223696,0,32,202,99,13,96,40.1,65
18479564,0,47,178,82,26,104,41.2,170
10504997,0,37,188,92,13,93,40.1,60
12657700,0,65,187,90,6,90,39,33
19791279,1,71,181,78,1,87,37.8,5
10698262,0,23,179,82,15,91,40.2,51
14553677,1,47,173,69,26,106,40.8,165
14365826,0,47,190,96,7,86,39.7,29
14347033,1,79,168,67,16,89,39.9,82
11643295,1,49,173,72,16,94,40.3,81
13497699,1,50,165,67,26,106,41,167
18312420,1,61,165,63,24,111,40.5,173
19072513,1,21,165,58,23,97,40.4,117
11426951,0,40,196,97,12,92,39.7,57
13678701,1,48,153,55,26,100,40.8,154
13866660,1,21,156,57,9,79,39.7,28
11370499,1,54,153,55,6,87,39.3,28
16446052,1,22,161,64,8,93,39.7,37
13410712,0,26,181,81,5,85,38.7,13
14663952,1,24,159,56,23,112,40.5,155
14933522,0,39,200,99,5,86,38.9,19
15446458,0,71,183,89,22,109,40.8,189
18249723,1,68,173,67,30,103,40.9,192
18656729,1,20,177,72,7,87,39.3,27
13331763,1,62,172,70,5,80,39.2,19
19452062,0,44,196,102,17,107,40.4,124
13394823,1,62,163,60,2,84,38.4,9
16211074,1,59,157,60,5,84,38.8,22
17026128,1,37,171,67,7,90,39.3,31
15096771,1,43,158,63,12,93,40,60
18172503,1,41,186,82,30,114,40.8,207
12694315,0,32,193,90,24,107,40.3,155
19375845,1,46,162,61,15,100,40.1,87
14130422,0,52,177,81,9,85,39.5,35
19861664,1,23,149,47,28,114,40.8,198
14584253,0,54,175,82,10,83,39.6,37
13742239,0,21,163,63,24,110,41,139
19553206,0,36,187,89,10,93,39.7,45
18471107,0,54,195,96,12,90,39.9,61
16013879,1,72,171,68,4,82,38.4,17
11079294,1,29,166,59,7,86,39.2,28
14405404,1,21,180,69,5,91,39.5,21
17726062,1,30,163,63,30,111,40.9,200
11580936,1,21,181,73,20,100,40.4,104
10587939,1,41,153,56,12,92,40.2,59
13198428,1,24,161,61,25,97,41,127
11566584,0,23,189,85,21,103,40.6,111
13655505,1,37,178,74,20,103,40.4,115
18789452,0,21,180,85,14,86,40.3,37
12836071,0,23,178,81,25,109,40.9,153
16834385,1,36,158,57,6,91,39,28
16800770,1,69,167,70,4,77,38.9,14
12737789,0,27,198,93,25,112,40.5,176
10295862,1,57,173,71,19,97,40.8,105
19263638,1,54,169,66,13,96,40.1,71
19456818,1,32,175,68,14,90,40.4,61
19549987,1,21,157,54,16,98,40.4,84
10174577,1,23,152,51,19,100,40.4,105
19323335,1,20,163,57,19,96,40.5,94
15503974,0,27,196,100,20,92,40.4,83
19729149,0,26,186,84,16,99,40,77
18654886,0,60,193,97,30,105,40.8,230
16418277,1,66,163,60,29,100,40.8,179
14340817,1,27,164,57,18,101,40.5,101
17592037,1,23,172,67,7,86,39.2,27
19104845,1,27,162,61,26,107,40.7,161
13899986,1,26,176,68,13,91,40,57
12623721,0,40,218,132,1,88,37.8,5
16200540,1,20,176,69,26,113,40.8,172
15848696,0,25,196,96,27,107,40.9,169
19096001,1,66,180,76,26,114,40.7,193
19036945,0,29,193,89,8,88,39.4,27
17880991,1,71,176,70,4,85,38.6,18
17999904,1,62,176,69,8,91,39.8,40
17210588,0,76,170,77,22,113,40.5,202
16399901,0,31,186,90,16,95,40,74
17345453,0,32,176,80,16,101,40.3,85
17855805,1,49,181,75,8,88,40,35
17752300,1,58,165,62,16,100,40.3,96
16156028,0,41,184,91,27,111,41.2,203
18934193,1,79,174,72,24,91,40.6,126
13470606,1,65,172,71,17,94,40.5,91
17701093,1,50,168,61,2,89,38.1,9
16734340,0,34,177,78,22,98,40.9,109
15709435,1,25,170,70,2,84,38.5,7
11376204,0,21,182,79,26,108,40.9,152
18228062,0,22,187,84,6,78,39.4,9
16664880,1,49,166,68,5,90,38.9,23
13202100,0,22,187,89,4,78,39.1,6
16577415,1,46,167,70,8,85,39.5,32
13554094,1,29,155,56,16,87,40.3,67
13603925,1,50,177,75,16,96,40.4,84
16002744,1,35,158,58,11,79,39.7,37
14412517,1,26,166,60,28,107,41.1,174
15463899,1,37,153,55,12,85,39.8,49
17674137,0,47,185,91,12,101,39.7,76
11984801,1,22,171,65,13,93,40.3,59
17012784,0,41,194,94,17,93,40.6,83
18738442,0,42,212,112,12,93,40,64
18265720,1,46,166,63,2,77,38.2,7
13597358,1,21,162,58,1,85,37.5,4
16612651,0,26,185,85,7,86,39.5,20
13704703,0,26,200,99,13,93,39.9,55
14516093,1,54,162,57,24,96,40.7,133
16420783,0,46,189,87,26,107,40.9,184
16963484,1,27,166,58,15,101,40.1,84
14199182,1,30,161,56,15,95,39.9,76
15762806,0,73,190,99,5,85,38.9,27
12447334,1,58,163,67,20,100,40.7,118
17577771,0,26,189,84,7,85,39.3,19
12437699,1,28,154,56,28,106,40.4,173
10169930,1,46,161,54,10,88,40.2,46
15929932,1,38,158,61,27,112,40.7,187
12405945,1,53,153,52,17,104,40.5,110
12890855,1,58,165,67,6,91,39.6,30
15457723,1,50,148,55,24,109,40.8,166
10061627,0,51,173,77,4,78,38.8,11
17304571,0,30,193,101,10,91,39.8,42
16807318,0,64,195,96,16,92,40.3,94
17972939,0,59,183,87,26,110,40.6,212
12725242,0,42,199,103,10,89,39.9,45
11384974,1,25,170,59,29,102,40.6,164
16330427,1,31,170,68,19,105,40.6,113
16087348,1,68,173,67,24,100,40.5,146
16724473,0,61,189,93,9,87,39.6,44
19925665,0,34,192,92,21,105,40.4,132
13734305,0,35,179,85,6,87,39.3,21
17743296,1,36,172,63,20,93,40.1,97
14908709,1,49,167,67,3,79,38.6,11
10315338,0,42,177,87,29,114,41.1,230
11164848,0,26,188,93,29,116,40.8,220
11633913,0,30,187,86,4,83,38.6,11
11370722,1,22,169,66,28,114,40.7,190
17585763,1,23,166,61,20,100,40.2,108
12859498,1,21,182,79,27,110,40.7,167
18191086,0,20,192,88,22,107,40.7,128
12138344,0,48,179,82,11,90,39.6,49
16718140,1,66,172,68,21,104,40.3,136
19913655,1,61,155,58,26,115,40.6,200
17464457,1,64,162,58,1,86,38,5
18127764,1,32,160,59,6,79,39.6,20
18244602,1,62,170,69,27,113,40.6,198
17010521,1,43,174,73,10,90,39.9,45
19461073,1,34,146,53,7,93,39.8,35
19882652,1,50,152,52,24,99,40.2,141
12843676,1,21,150,53,23,103,40.6,133
17910606,0,68,187,90,14,90,40.2,79
14560093,0,36,200,103,17,101,40.4,102
13471646,0,34,190,88,18,93,40.5,79
10411003,0,46,169,69,23,106,40.5,150
13728176,0,20,173,79,2,78,37.9,3
12984216,1,25,177,74,6,91,39.3,26
12529076,0,32,186,84,10,85,39.9,30
10858685,1,44,181,79,25,100,40.8,138
11427185,0,33,196,96,29,113,40.6,219
10738453,1,65,162,62,14,86,39.8,65
12271736,0,52,194,92,15,100,40.2,96
10551051,1,61,194,93,28,109,40.7,184
17289141,1,31,156,61,20,96,40.4,102
19052585,1,65,173,68,9,81,39.4,36
17029297,1,25,148,49,19,105,40.5,116
16367706,0,44,183,86,26,103,40.8,165
10711680,1,42,160,61,8,92,39.5,39
13235397,1,45,181,79,1,80,37.7,3
10153799,0,38,203,107,7,98,39.4,40
13439846,1,67,161,63,13,82,39.9,55
11019387,1,27,168,64,27,110,40.8,175
15417553,0,31,167,67,21,100,40.4,102
15463000,0,25,169,69,19,93,40.4,67
10466099,0,44,192,91,4,90,39.1,18
16236160,0,42,184,83,30,110,41.1,217
18175296,1,66,175,74,28,116,40.8,215
11477006,1,48,173,66,4,93,39,20
12362880,0,41,168,70,6,84,39.3,18
17525837,0,76,204,109,29,107,41.3,261
13688825,1,22,165,63,21,98,40.7,108
15397806,1,42,173,72,28,111,41,189
12528971,1,21,171,71,29,112,41,188
16647489,0,22,179,77,19,98,40.4,82
18571939,1,67,171,69,12,86,40.2,55
12484482,0,24,183,85,27,107,40.8,161
11478186,0,49,166,72,11,83,39.7,36
15228800,0,42,206,113,14,95,40.2,79
15121859,0,48,179,81,19,101,40.9,116
19435048,1,75,184,81,2,75,37.9,7
11935699,1,77,156,59,29,115,41.2,231
10659898,1,69,189,85,3,82,38.5,12
15984339,1,69,174,75,29,109,41,202
15705598,1,27,170,63,10,92,39.7,46
11252835,0,63,170,78,13,93,40.3,72
15380542,1,58,175,74,8,80,39.8,29
14088332,1,73,137,47,22,100,40.8,142
17614380,1,32,162,60,21,102,40.6,121
19294552,0,24,179,84,17,102,40.2,88
11304280,0,73,191,98,27,106,40.8,228
19044203,0,25,181,79,28,112,40.8,186
12297277,1,40,160,59,21,108,40.6,138
15510241,1,26,173,71,29,111,40.8,188
10826473,1,26,165,63,12,82,39.6,42
17824478,1,52,164,59,28,106,40.8,184
18353709,0,20,189,85,11,95,40,44
15134030,0,20,196,102,2,81,38,4
18601829,0,43,180,80,2,74,38.7,4
18903942,1,44,161,57,25,111,40.9,175
14984460,1,29,161,58,2,77,38.1,6
17005835,0,21,176,72,12,86,40,28
11983331,1,73,164,67,17,97,40.2,100
